Index,Snore_Data,RED,IR
3621,-2133,23316,27780
3622,-3153,23318,27789
3623,-4743,23320,27788
3624,-3634,23317,27785
3625,-2852,23309,27763
3626,-3798,23297,27724
3627,-3581,23272,27673
3628,-10678,23256,27636
3629,-1094,23238,27588
3630,-5740,23224,27558
3631,-4225,23215,27529
3632,-4980,23206,27507
3633,-7095,23204,27495
3634,-3078,23199,27488
3635,-7393,23203,27485
3636,-8805,23200,27485
3637,-3530,23204,27492
3638,-2745,23207,27500
3639,-8214,23216,27513
3640,-1186,23216,27519
3641,-6168,23222,27529
3642,-11899,23226,27535
3643,-2832,23225,27547
3644,-4718,23233,27552
3645,-5793,23236,27549
3646,-9086,23234,27565
3647,-5043,23236,27565
3648,-4829,23245,27577
3649,-5730,23246,27583
3650,-2873,23250,27595
3651,-3145,23254,27607
3652,-1695,23258,27614
3653,-5793,23255,27620
3654,-4152,23253,27624
3655,128,23256,27621
3656,618,23255,27614
3657,-28237,23252,27611
3658,9368,23248,27598
3659,17257,23245,27596
3660,21535,23239,27590
3661,-1233,23244,27585
3662,-13158,23234,27590
3663,-28817,23243,27587
3664,7778,23240,27579
3665,-27029,23238,27590
3666,13269,23247,27598
3667,-9310,23247,27599
3668,-14266,23251,27605
3669,1759,23253,27609
3670,6421,23254,27619
3671,3812,23259,27627
3672,2652,23260,27632
3673,267,23266,27643
3674,5106,23266,27643
3675,-874,23270,27656
3676,1021,23273,27665
3677,5015,23270,27669
3678,-1389,23278,27680
3679,3119,23283,27689
3680,20,23286,27695
3681,1608,23288,27701
3682,1344,23294,27702
3683,2935,23297,27717
3684,3990,23295,27717
3685,1992,23296,27725
3686,301,23297,27726
3687,3540,23303,27740
3688,597,23302,27739
3689,1790,23301,27743
3690,6084,23307,27754
3691,1940,23305,27752
3692,-2368,23306,27760
3693,-330,23312,27763
3694,4389,23311,27769
3695,-42,23307,27773
3696,1953,23317,27775
3697,1176,23319,27775
3698,1019,23313,27779
3699,-33,23322,27794
3700,2471,23321,27788
3701,-612,23326,27796
3702,-958,23325,27801
3703,1081,23325,27800
3704,-6122,23325,27804
3705,-4021,23333,27810
3706,-24,23332,27816
3707,-3979,23333,27823
3708,-2307,23332,27834
3709,-1293,23341,27844
3710,-347,23344,27844
3711,-101,23347,27847
3712,-1781,23344,27858
3713,-424,23345,27854
3714,-634,23334,27827
3715,-2387,23321,27789
3716,-1630,23299,27729
3717,-43,23273,27669
3718,-750,23254,27629
3719,-3329,23245,27594
3720,1995,23234,27564
3721,2184,23228,27545
3722,205,23220,27526
3723,1954,23212,27514
3724,1442,23213,27508
3725,1048,23215,27511
3726,2893,23212,27513
3727,2400,23223,27527
3728,661,23223,27528
3729,5294,23224,27545
3730,2393,23231,27553
3731,6299,23234,27564
3732,997,23230,27571
3733,274,23240,27575
3734,4957,23240,27578
3735,-240,23239,27588
3736,-3129,23241,27587
3737,1829,23241,27593
3738,-890,23247,27603
3739,-2223,23251,27609
3740,827,23252,27623
3741,-2547,23264,27630
3742,948,23255,27636
3743,2532,23267,27645
3744,591,23263,27639
3745,5904,23268,27646
3746,-8735,23257,27639
3747,24566,23262,27634
3748,-12024,23249,27626
3749,-13868,23254,27621
3750,-31605,23245,27617
3751,1773,23247,27610
3752,2634,23246,27611
3753,-9244,23247,27607
3754,-2599,23245,27610
3755,312,23249,27614
3756,14949,23252,27614
3757,-15251,23250,27617
3758,-13266,23256,27626
3759,20710,23258,27630
3760,17889,23259,27642
3761,-15372,23268,27646
3762,-9167,23269,27654
3763,13169,23271,27662
3764,-4216,23270,27668
3765,-11853,23275,27679
3766,6293,23276,27688
3767,14293,23286,27695
3768,-971,23286,27696
3769,615,23288,27716
3770,563,23292,27716
3771,-209,23297,27721
3772,-2511,23299,27732
3773,1575,23302,27735
3774,977,23303,27739
3775,1103,23301,27756
3776,3125,23307,27759
3777,-559,23309,27765
3778,165,23312,27769
3779,4162,23307,27770
3780,-1730,23314,27775
3781,570,23318,27777
3782,135,23313,27785
3783,-867,23321,27787
3784,-1004,23324,27789
3785,2020,23320,27797
3786,869,23320,27801
3787,-312,23325,27804
3788,1458,23326,27812
3789,3541,23321,27812
3790,913,23330,27821
3791,4074,23329,27822
3792,4439,23333,27826
3793,3279,23335,27827
3794,7102,23335,27837
3795,565,23338,27839
3796,2407,23341,27852
3797,4041,23342,27858
3798,3383,23342,27862
3799,1705,23351,27868
3800,-4454,23348,27877
3801,-11315,23354,27883
3802,-1219,23348,27872
3803,-1606,23345,27851
3804,4031,23320,27803
3805,8190,23294,27736
3806,329,23275,27682
3807,-11694,23259,27641
3808,2409,23245,27602
3809,2249,23232,27573
3810,15085,23227,27556
3811,-4052,23219,27536
3812,6078,23212,27526
3813,2760,23213,27518
3814,-6057,23211,27520
3815,8614,23215,27523
3816,8172,23221,27539
3817,259,23230,27545
3818,1674,23228,27560
3819,5720,23234,27571
3820,6376,23232,27574
3821,9296,23242,27586
3822,3760,23241,27589
3823,5536,23242,27593
3824,2177,23245,27596
3825,3102,23247,27603
3826,7639,23248,27610
3827,7582,23249,27619
3828,8841,23258,27632
3829,5833,23262,27634
3830,4895,23264,27646
3831,9365,23266,27661
3832,6242,23269,27661
3833,7394,23270,27662
3834,7640,23269,27664
3835,3565,23269,27658
3836,3092,23267,27654
3837,3758,23261,27645
3838,2879,23262,27640
3839,680,23260,27630
3840,1204,23249,27627
3841,3313,23254,27630
3842,-276,23253,27623
3843,-4025,23250,27628
3844,-3611,23255,27630
3845,6964,23257,27632
3846,-4439,23255,27638
3847,-865,23265,27651
3848,-1602,23264,27653
3849,1381,23268,27658
3850,739,23276,27662
3851,736,23269,27673
3852,-1278,23280,27683
3853,1548,23284,27687
3854,-2205,23284,27699
3855,-3548,23288,27707
3856,1257,23289,27716
3857,-961,23294,27723
3858,-1962,23300,27733
3859,1593,23296,27739
3860,-248,23305,27748
3861,1132,23310,27759
3862,-249,23309,27760
3863,1953,23309,27768
3864,706,23315,27779
3865,-4791,23319,27781
3866,2941,23314,27785
3867,-978,23323,27791
3868,-2559,23326,27798
3869,2526,23326,27801
3870,131,23321,27807
3871,673,23331,27818
3872,1316,23330,27818
3873,35,23333,27820
3874,-1210,23333,27827
3875,2300,23331,27827
3876,2823,23338,27834
3877,4496,23335,27832
3878,2481,23339,27846
3879,2700,23341,27848
3880,2741,23338,27847
3881,2096,23344,27853
3882,1992,23345,27859
3883,-431,23346,27863
3884,-2623,23349,27871
3885,-1047,23349,27872
3886,2034,23350,27880
3887,-2175,23354,27882
3888,734,23352,27897
3889,-1988,23360,27901
3890,-418,23360,27904
3891,-460,23360,27909
3892,-1349,23355,27888
3893,-1707,23342,27856
3894,334,23324,27796
3895,-1636,23292,27741
3896,96,23274,27681
3897,-2947,23259,27641
3898,-3241,23242,27609
3899,-285,23235,27582
3900,-3324,23228,27567
3901,-5456,23223,27551
3902,-6466,23221,27553
3903,-5728,23224,27552
3904,-3356,23230,27556
3905,-6174,23227,27563
3906,-4962,23235,27576
3907,-3875,23236,27586
3908,-2152,23245,27600
3909,-1771,23251,27609
3910,-644,23247,27620
3911,69,23257,27631
3912,-232,23254,27634
3913,-5075,23258,27643
3914,-5017,23266,27645
3915,-3942,23261,27650
3916,-4181,23269,27663
3917,-4403,23267,27669
3918,-4629,23272,27683
3919,-4477,23281,27691
3920,-2320,23282,27699
3921,-866,23280,27703
3922,-4102,23280,27705
3923,-2193,23285,27705
3924,-1405,23281,27700
3925,-2387,23276,27689
3926,-1250,23272,27676
3927,389,23272,27675
3928,-2536,23269,27663
3929,272,23264,27661
3930,-1429,23267,27652
3931,-2246,23257,27659
3932,-1834,23265,27658
3933,-1734,23264,27658
3934,-1833,23263,27665
3935,-3754,23266,27670
3936,-3423,23268,27671
3937,-1362,23276,27683
3938,-1254,23276,27691
3939,-177,23275,27695
3940,-1492,23283,27705
3941,-192,23283,27708
3942,-346,23291,27719
3943,-3103,23291,27726
3944,3691,23294,27738
3945,3264,23300,27751
3946,466,23300,27752
3947,329,23305,27759
3948,2323,23305,27765
3949,113,23309,27775
3950,2799,23313,27783
3951,-848,23314,27790
3952,-3383,23318,27800
3953,-1028,23316,27806
3954,-2806,23322,27813
3955,-3111,23327,27814
3956,0,23329,27819
3957,-690,23332,27823
3958,-1505,23332,27834
3959,-3701,23332,27832
3960,342,23335,27837
3961,1069,23332,27845
3962,1352,23340,27847
3963,802,23339,27851
3964,949,23339,27851
3965,2288,23343,27857
3966,2922,23343,27863
3967,2727,23346,27862
3968,3253,23345,27871
3969,-29,23347,27874
3970,-839,23349,27880
3971,897,23351,27878
3972,-1013,23352,27891
3973,-4362,23358,27900
3974,613,23357,27903
3975,-266,23359,27912
3976,-760,23356,27902
3977,-2649,23350,27888
3978,-4108,23338,27854
3979,-5596,23311,27789
3980,-1256,23289,27730
3981,-3009,23273,27684
3982,-3238,23250,27639
3983,-2827,23242,27614
3984,-3990,23234,27590
3985,-3955,23230,27580
3986,1650,23224,27563
3987,-260,23224,27561
3988,-1100,23226,27557
3989,-847,23228,27565
3990,-1509,23231,27572
3991,-1467,23238,27587
3992,2238,23241,27595
3993,2087,23245,27605
3994,2329,23246,27614
3995,2171,23254,27627
3996,725,23257,27637
3997,186,23253,27641
3998,802,23266,27651
3999,229,23265,27658
4000,612,23262,27665
4001,1397,23268,27674
4002,-159,23279,27678
4003,563,23280,27695
4004,1631,23290,27713
4005,142,23287,27719
4006,192,23291,27715
4007,-597,23288,27719
4008,770,23288,27719
4009,615,23286,27710
4010,1104,23276,27704
4011,3988,23277,27690
4012,5360,23270,27682
4013,3066,23271,27681
4014,4462,23269,27678
4015,4286,23263,27675
4016,6469,23270,27673
4017,6936,23268,27672
4018,5054,23270,27677
4019,6419,23263,27678
4020,6734,23268,27689
4021,6914,23272,27690
4022,7158,23276,27700
4023,7292,23280,27705
4024,7501,23277,27713
4025,8534,23286,27723
4026,7365,23286,27728
4027,7231,23294,27738
4028,6173,23295,27742
4029,7492,23298,27756
4030,5561,23300,27768
4031,6416,23304,27770
4032,5247,23311,27783
4033,5813,23316,27788
4034,4546,23309,27793
4035,3749,23318,27808
4036,4370,23326,27809
4037,3493,23319,27817
4038,3445,23327,27824
4039,2551,23328,27826
4040,-890,23332,27839
4041,-550,23327,27843
4042,1039,23338,27846
4043,-1099,23339,27856
4044,1403,23341,27855
4045,-433,23336,27860
4046,-1061,23342,27867
4047,-377,23341,27865
4048,343,23338,27867
4049,272,23346,27873
4050,-532,23344,27874
4051,-148,23344,27877
4052,-590,23346,27882
4053,-1101,23353,27890
4054,-1758,23353,27888
4055,-1761,23351,27898
4056,-1831,23353,27903
4057,-3162,23360,27911
4058,-1947,23361,27912
4059,-1594,23360,27918
4060,-3792,23364,27929
4061,-3718,23362,27921
4062,-2101,23357,27909
4063,-1979,23338,27861
4064,-2674,23317,27805
4065,-1332,23289,27743
4066,-2715,23266,27688
4067,-1337,23256,27646
4068,-535,23239,27612
4069,-169,23231,27589
4070,-201,23220,27573
4071,-1944,23218,27558
4072,-730,23214,27555
4073,653,23219,27554
4074,-2154,23214,27550
4075,231,23221,27560
4076,2103,23227,27577
4077,-1189,23225,27584
4078,-349,23235,27597
4079,1415,23245,27606
4080,-499,23239,27612
4081,2540,23247,27619
4082,-174,23243,27624
4083,-1215,23247,27631
4084,1563,23248,27632
4085,437,23250,27635
4086,2476,23253,27645
4087,5354,23257,27654
4088,2190,23259,27663
4089,-3358,23266,27676
4090,-155,23267,27684
4091,-1600,23266,27686
4092,-2789,23273,27692
4093,-1081,23269,27690
4094,-2630,23269,27687
4095,-1451,23267,27682
4096,219,23260,27676
4097,-2242,23257,27664
4098,1268,23257,27661
4099,21,23252,27654
4100,-718,23257,27652
4101,-1191,23254,27646
4102,-2060,23255,27653
4103,-2052,23252,27648
4104,-890,23251,27657
4105,-550,23260,27656
4106,1039,23257,27661
4107,-1099,23259,27666
4108,1403,23262,27677
4109,-433,23266,27679
4110,-1061,23269,27690
4111,-377,23270,27696
4112,343,23276,27704
4113,272,23284,27712
4114,-532,23279,27725
4115,-148,23289,27728
4116,-590,23289,27733
4117,-1101,23285,27749
4118,-1758,23294,27750
4119,-1761,23301,27760
4120,-2023,23300,27766
4121,-2190,23305,27777
4122,-4713,23304,27785
4123,-3958,23311,27789
4124,-1260,23310,27797
4125,-2078,23315,27801
4126,624,23317,27806
4127,545,23316,27814
4128,676,23319,27815
4129,1553,23317,27822
4130,1049,23323,27825
4131,66,23324,27829
4132,-1211,23326,27837
4133,179,23322,27835
4134,-338,23325,27836
4135,-146,23328,27840
4136,-3737,23326,27842
4137,-261,23333,27851
4138,-1377,23336,27852
4139,-2631,23333,27856
4140,-1143,23337,27867
4141,-3609,23339,27864
4142,-1232,23339,27880
4143,-4211,23341,27885
4144,-1765,23342,27888
4145,-3380,23350,27899
4146,-3430,23350,27907
4147,-2214,23348,27891
4148,-3025,23334,27881
4149,-3413,23324,27827
4150,-2077,23298,27775
4151,-2808,23275,27716
4152,-4207,23255,27659
4153,-3348,23240,27631
4154,-3283,23224,27595
4155,-1449,23220,27575
4156,-1332,23212,27551
4157,-2553,23208,27549
4158,-2894,23203,27539
4159,-5370,23204,27534
4160,-3629,23210,27548
4161,-5053,23214,27552
4162,-4332,23217,27558
4163,-2003,23218,27567
4164,-1504,23224,27577
4165,-1017,23226,27590
4166,-2268,23229,27591
4167,-3105,23235,27597
4168,-1296,23234,27602
4169,-2324,23232,27607
4170,-1779,23234,27605
4171,-1893,23237,27616
4172,-1375,23237,27625
4173,63,23242,27627
4174,212,23249,27641
4175,-938,23256,27653
4176,1529,23254,27657
4177,2219,23255,27669
4178,2062,23258,27663
4179,624,23259,27669
4180,14,23255,27662
4181,1693,23257,27660
4182,2340,23248,27649
4183,2831,23243,27648
4184,-1175,23241,27640
4185,-849,23244,27635
4186,-634,23246,27637
4187,-535,23239,27629
4188,-461,23234,27634
4189,-1771,23245,27628
4190,-1231,23242,27638
4191,-1832,23248,27646
4192,-2695,23247,27644
4193,-857,23250,27659
4194,-1489,23252,27660
4195,-736,23253,27670
4196,-1313,23259,27674
4197,-1600,23261,27679
4198,-1958,23263,27686
4199,-833,23267,27698
4200,-1096,23273,27705
4201,-588,23273,27717
4202,-1652,23277,27724
4203,-2515,23274,27727
4204,-1707,23285,27739
